id,url_id,user,text,created,updated,references
6kGn2IX0Eea7rj80BqcEpw,137,christinazvorsky,"This is true. I think we get this habit from social media. Think about it, when you scroll through Twitter, Facebook or Instagram do you read every little thing? No, you look for stand out words.",2016-09-29 03:29:22.933545,2016-09-29 03:29:22.933545,
DsqA3my5EeaSccdpESr3vQ,137,meaganstruve,"This was part of the appeal to me of the Kindle, the ability to go from within a text and immediately click into a dictionary to look up a word I was unfamiliar with. Or to highlight neatly within the text and look up those specific highlights later on. It was also helpful to have on page in front of me rather than two where I could skip ahead if I wanted. I think it's less a distraction in some instances.",2016-08-28 00:47:55.425684,2016-08-28 00:47:55.425692,
O4EqcGy4EeaoNYO09wcKaQ,137,meaganstruve,I think this is an example of how reliant we become on technology to provide the answer rather than thinking our way through something based on previous experience or other knowledge. It's still an important thing to have critical thinking and problem-solving skills when technology fails us.,2016-08-28 00:42:00.951055,2016-08-28 00:42:00.951063,
MNqw1myMEeaoI3dJVqCEhg,137,jleonard,"I wonder if it also has to do with reading environment. When we hold a physical book we usually get more comfortable with it. We curl up on the couch, away from distractions, and make it an event; we wouldn't read a physical book at our desk.So because of this, we may also devote longer periods of time to reading what's in front of us.",2016-08-27 19:26:45.225469,2016-08-27 19:26:45.225478,
4QHTdGyKEeanNd-BTX1gRw,137,jleonard,I find this to be true when I'm reading online articles to learn something specific. I scan the text to see if it will be of value then move on to the next one or decide to focus on that one. Having so many different websites to choose from changes how I read something online verses only having one book in front of me. ,2016-08-27 19:17:21.767290,2016-08-27 19:17:21.767299,
u3Ch2mvMEea_u6d_JDOmJQ,137,courtney_k27,"It's interesting--the differences in how we interact with words on a screen and on paper. In an interview a while ago I was asked how writing for print and for the internet is different. I think that for the internet, layout is very important and words and titles have to be eye-catching so we can pick things up when we browse and scan. The page has to be easy to navigate quickly. On print it's a much different story. but it just goes to show how important it is to acknowledge the differences when you create online material. ",2016-08-26 20:36:14.357839,2016-08-26 20:36:14.357846,
gDRkaGs6EeaUmtfIFLr8dA,137,bgarcia18,"I've often felt like our education system is becoming too ""cut-and-paste"" as well. If we lose out on a generation of critical thinkers, our society will be in a sorry state. ",2016-08-26 03:09:28.455078,2016-08-26 03:09:28.455085,
AVSGcCLOFtPwhMO7DiAL,137,otterscotter,,2016-05-06 14:19:36.522598,2016-05-06 14:19:36.522614,
AVKJPfR1vTW_3w8LykoL,137,Austpuch,"This is very true to me, I find it far easier to be distracted when reading online than in a book. When reading from a book there is nothing else in front of you to be distracted with. When using a computer there are countless other programs to distract you.",2016-01-28 17:18:04.923486,2016-01-28 17:18:04.923498,
AVKGWiYQvTW_3w8LykLZ,137,ehubert,Reading a book allows you to physically acknowledge and hold what you have finished reading; it's less satisfying to finish reading on a screen than it is to finish reading a book.,2016-01-28 03:50:00.968539,2016-01-28 03:50:00.968552,
AVKGVjVwvTW_3w8LykLT,137,ehubert,"I never realized how much 'work' it takes for our eyes to read on screens, but it makes sense as to why reading online makes many people's eyes hurt.",2016-01-28 03:45:42.760053,2016-01-28 03:45:42.760066,
AVKGUwxovTW_3w8LykLD,137,ehubert,Very true,2016-01-28 03:42:15.659301,2016-01-28 03:42:15.659313,
AVKGShvCvTW_3w8LykKx,137,ehubert,"I can agree with this- not only do I prefer a paper copy so I can physically hold my reading, but I find that it tends to be easier for me to follow and understand as well when it's on paper vs online.",2016-01-28 03:32:29.754218,2016-01-28 03:32:29.754229,
AVKFfB3wvTW_3w8LykBX,137,Liamcahill6,Thats a very good idea,2016-01-27 23:47:29.912423,2016-01-27 23:47:29.912434,
AVKFezOpvTW_3w8LykBR,137,Liamcahill6,"This surprises me, i can't edit well on a computer i need to print off a paper to edit/revise it",2016-01-27 23:46:29.922628,2016-01-27 23:46:29.922642,
AVKFed-TvTW_3w8LykBL,137,Liamcahill6,"The screen setup is only an issue for straining eyes not comprehension, the easy of reading and ability to focus on the reading by not getting distracted online is the actual issue
",2016-01-27 23:45:02.876003,2016-01-27 23:45:02.876016,
AVKFeJYyvTW_3w8LykA-,137,Liamcahill6,"It is much easier to get distracted reading online with links, pop ups, social media, and other forms of media online as opposed to books which have none of these
",2016-01-27 23:43:38.538936,2016-01-27 23:43:38.538950,
AVKFdnxPvTW_3w8LykA0,137,Liamcahill6,Very interesting how physically holding a book and flipping pages can make such a difference especially compared to its closest electronic counterpart which mimics a book fairly well.,2016-01-27 23:41:20.839623,2016-01-27 23:41:20.839641,
AVKFdFqfvTW_3w8LykAr,137,Liamcahill6,"This makes sense, id much rather read an actual book than an ebook. Especially because you feel more accomplished when you complete an actual book",2016-01-27 23:39:01.143988,2016-01-27 23:39:01.144001,
AVKFcme2vTW_3w8LykAf,137,Liamcahill6,Reading a computer screen for long periods of time does mess with my eyes ,2016-01-27 23:36:53.437219,2016-01-27 23:36:53.437231,
AVKFcVWMvTW_3w8LykAV,137,Liamcahill6,Im basically doing that now and i didn't even notice,2016-01-27 23:35:43.236891,2016-01-27 23:35:43.236905,
AVKFcKp6vTW_3w8LykAO,137,Liamcahill6,"Those are good points, i never thought about the physical differences
",2016-01-27 23:34:59.443433,2016-01-27 23:34:59.443446,
AVKFb79wvTW_3w8LykAI,137,Liamcahill6,"With smart phones and computers at the ready it is no longer a necessity for students to read and memorize large chunks of info, books or stories. its just a search away on the internet
",2016-01-27 23:33:59.288639,2016-01-27 23:33:59.288651,
AVKFbfHGvTW_3w8Lyj_-,137,Liamcahill6,"i can relate to that, i use google for many reasons whether it be in class or on homework.
",2016-01-27 23:32:01.102633,2016-01-27 23:32:01.102644,
AVKE9DkXvTW_3w8Lyj36,137,cpiche,It would be cool to actually see the science behind a brain developing and learning to read. ,2016-01-27 21:19:03.969094,2016-01-27 22:02:14.757999,
AVKE_wxgvTW_3w8Lyj4x,137,cpiche,I often get headaches from reading off of a screen so it was interesting to have a little insight as to why that happens. ,2016-01-27 21:30:53.418020,2016-01-27 21:30:53.418033,
AVKE_A5hvTW_3w8Lyj4o,137,cpiche,"Just personal experience with a book vs. a kindle or iPad, I would choose a book. Theres just something more satisfying to me about turning a page and feeing the paper. ",2016-01-27 21:27:37.307429,2016-01-27 21:27:37.307442,
AVKE-IF2vTW_3w8Lyj4W,137,cpiche,I thought this was very relavent seeing as we are in an era where electronic information is relied on. ,2016-01-27 21:23:44.639777,2016-01-27 21:23:44.639789,
AVKE9kYDvTW_3w8Lyj4C,137,cpiche,"This reminded me of middle school when there would be fan letters inside magazines. I didn't think writing ""fan letters"" was still a thing. ",2016-01-27 21:21:18.334069,2016-01-27 21:21:18.334082,
dnGeYDBARFCCvuV1nOjDpA,137,KaMccoy,Im lost to why this is true.. shouldnt we have the same reading technique in all aspects of reading?,2015-09-03 01:28:34.491994,2015-12-10 13:44:41.254721,
sTtOeK4mTNGljzsgs6SGSw,137,hth1010h,I feel that it is important to be able to adapt but at the same time it is important not to feel as though we are being controlled by technology. Sometimes technology should be able to adapt to peoples' lifestyles or it loses the versatility that paper has.,2015-09-08 20:35:38.651592,2015-09-08 20:35:38.651607,
CwFUKSAzSZqf64--4fWbig,137,otterscotter,,2015-09-05 02:39:04.344865,2015-09-05 02:39:04.344878,
xf6iPKfJTt642E9vvnZmig,137,judell,"My hunch is that annotation, whether analog or digital, deepens our connection to the annotated material. Disclosure: I am (1) a person who struggles to resist the temptation to skim or channel-hop when reading in the browser, and (2) the product manager for Hypothesis, the tool we are using to annotate this article. 

The act of annotation requires me to pause, reflect, and inscribe some evidence of my reflection. It is a physical act insofar as I use my hands to create the notes. I suspect, and hope, that this way of interacting with texts will help me resist the distractions of the web and improve the quality of my online reading.  ",2015-09-03 04:44:58.072969,2015-09-03 04:44:58.072981,['6gnz46YrSTKuWGlrH3Xr6g']
YZMn5LhoQ4iGIRYZAgdqYw,137,KaMccoy,"everything is a learning experience, even the best of the best or the youngest need to learn, and adapt. ",2015-09-03 01:33:53.853898,2015-09-03 01:33:53.853912,
l6WZRrg0R-WIC__6InsXZQ,137,KaMccoy,"This statement is valid to an extent. If the words are the same doesnt the tangibility stand? I agree experience is different, but that does not change tangibility in my eyes.",2015-09-03 01:32:46.760299,2015-09-03 01:32:46.760317,
2_5nacpkRGe6XY4wvgW1Pg,137,KaMccoy,"Ive been guilty of doing this with normal books as well..
",2015-09-03 01:30:01.777854,2015-09-03 01:30:01.777878,
T79clAW1RuiRw3sfZRlzBA,137,sgriffiths8,allusion to something? ,2015-09-03 00:52:55.369260,2015-09-03 00:52:55.369272,
eZlbpwP9TquEAf1UEb8a_A,137,jeremydean,"So #meta!

This is the point in the syllabus where Professor DeRosa drops the mic. Nicely played, @actualham!!

![Image Description](https://media.giphy.com/media/FD6qC92PEO6dO/giphy.gif)",2015-09-02 21:24:30.097508,2015-09-02 21:26:08.383291,
HZXT2RGzRpqUNwVZS2vmOw,137,CalamityWrites,My question is whether this is something that will need to be taught in the upcoming generation that teethed on iPhones (literally) and received tablets for their second birthdays.,2015-09-02 20:30:33.685646,2015-09-02 20:34:00.760324,['MWy7xqW1QW-59RK9gLMACg']
cZl-i5r2Sc2YTyiCrDm5jg,137,CalamityWrites,I wonder how this will differ with our upcoming generation of true digital (and mobile) natives who have had tablets and phones to read on since they were 2 or so. Will they need that training? Will they need more training in reading physical texts?,2015-09-02 20:21:16.342753,2015-09-02 20:33:44.339559,
6gnz46YrSTKuWGlrH3Xr6g,137,CalamityWrites,This goes again back to physical connection that seems to be needed to form strong memory.,2015-09-02 20:17:45.407619,2015-09-02 20:33:30.887784,
EwoRUqnSQku1e8ExQVUNbw,137,CalamityWrites,This is something I will certainly keep in mind for my future students.,2015-09-02 20:15:34.642790,2015-09-02 20:32:55.232131,
nSewEBhLR9OndpXus6kANw,137,CalamityWrites,"I can believe this. It's also difficult during discussions to find a line or quote quickly to share when using an ereader, as opposed to a paperback. ",2015-09-02 20:13:17.922101,2015-09-02 20:32:36.980665,
ACMaMFYbQZ-bdqDlxvVNRw,137,CalamityWrites,I think this is akin to remembering where you were when you first heard a song or how a scent can trigger vivid memory. There's a physical/memory connection that happens when you PHYSICALLY interact with your environment.,2015-09-02 20:11:21.471750,2015-09-02 20:32:19.337374,
npAF7jrHSlGK-BlDqCjmlA,137,CalamityWrites,Totally true! So many things are missed and passed over in digital reading.,2015-09-02 20:08:05.215817,2015-09-02 20:31:47.416188,
TVskYn0HS5-xGqc1H1Advw,137,CalamityWrites,"This is certainly something that I notice about e-reading. It's a different experience altogether. I struggle to pay attention to electronic sources as there seems to nearly always be so much ""noise"" (physical, visual) and distraction....like taking 10 minutes to write this instead of just underlining it in a book with a note like ""yep!"" and having that still work for me. ",2015-09-02 20:05:58.351922,2015-09-02 20:31:12.706798,
xI-a579ETuOZx2I8xF029A,137,CalamityWrites,That's an important and intriguing question! Can we help (some specific types of) struggling readers by migrating them to a digital device? I wonder how digital reading affects those with attention disorders. Nice question!,2015-09-02 20:29:00.284912,2015-09-02 20:29:00.284924,['58rx32x-Trud_N82jegcoQ']
0ziUhCwZQ76nJ__GX_2sVg,137,CalamityWrites,Have you ever had to struggle with this during a group discussion? I have had this happen and would rather give up on a point of evidence than spend several minutes looking for the one line I wanted to quote. ,2015-09-02 20:26:50.232531,2015-09-02 20:26:50.232547,['vSpXoP9mTZSrSD1W9TLDrw']
